,Unnamed: 0,state,cityid,sitetype,tag,type,mislabeled check,title,title_sub,businessname,url,domain,desc,last_update_date,location,operation_time,url_googlemap,url_moreplace,domain2,web_status,web_error
320,1057,MN,2710918,website,farmersmarket,1,,Chanhassen Winter Farmers Market,Minnesota Parent|https://www.minnesotaparent.com| › Events,,https://www.minnesotaparent.com/calendar/chanhassen-winter-farmers-market/,www.minnesotaparent.com,Come join us at the Chanhassen Winter Farmers Market inside Chanhassen Brewery for your winter needs. The 3rd Saturday of each month from 9-1.,,,,,,minnesotaparent.com,bad,"HTTPSConnectionPool(host='www.minnesotaparent.com', port=443): Read timed out. (read timeout=2)"
321,498,MN,2711008,news,farmersmarket,1,,Chatfield couple brings Farmer's Market to your doorstep ...,KTTC|https://www.kttc.com| › 2022/07/12 › chatfield-couple-br...,,https://www.kttc.com/2022/07/12/chatfield-couple-brings-farmers-market-your-doorstep-with-home-delivery-service/,www.kttc.com,"Jul 12, 2022 — CHATFIELD, Minn. ( ...","Jul 12, 2022",,,,,kttc.com,good,
322,497,MN,2711008,news,farmersmarket,1,,Chatfield Farmers Market,Root River Trail Towns|https://www.rootrivertrail.org| › business-directory › c...,,https://www.rootrivertrail.org/business-directory/1839/chatfield-farmers-market/,www.rootrivertrail.org,"May 21, 2021 — City. Chatfield ; Description. Thursdays | Rain or Shine | May-October | City Park ; Website. chatfieldmn.org ; Category. Attractions, Chatfield, ...","May 21, 2021",,,,,rootrivertrail.org,bad,"HTTPSConnectionPool(host='www.rootrivertrail.org', port=443): Read timed out. (read timeout=2)"
323,884,MN,2739878,news - listings,farmersmarket,listings,,Check Out Our Local Farmers Markets,Mankato Clinic|https://www.mankatoclinic.com| › Thrive Blog,,https://www.mankatoclinic.com/blog/check-out-our-local-farmers-markets,www.mankatoclinic.com,"May 31, 2019 — St. Peter Farmers Market: Open Tuesdays 3-6 p.m.; Saturdays 8:30 a.m.-noon at the corner of Mulberry Street and Minnesota Avenue. Opening day ...","May 31, 2019",,,,,mankatoclinic.com,good,
324,1058,MN,2758396,website,farmersmarket,1,,Check out this map to find the nearest farmers market in ...,Bring Me The News|https://bringmethenews.com| › MN News,,https://bringmethenews.com/news/check-map-find-nearest-farmers-market-minneapolis,bringmethenews.com,"Mar 8, 2018 — The Thursday farmers market on Nicollet Mall is once again relocating to the Hennepin County Government Center South Plaza at 300 S. 6th St. due ...","Mar 8, 2018",,,,,bringmethenews.com,bad,403 Client Error: Forbidden for url: https://bringmethenews.com/news/check-map-find-nearest-farmers-market-minneapolis
325,247,MN,2710972,individual,farmersmarket,1,,Chico Certified Farmers Market: Home,chicofarmersmarket.com|,,https://chicofarmersmarket.com/,chicofarmersmarket.com,,,,,,,chicofarmersmarket.com,bad,"HTTPSConnectionPool(host='chicofarmersmarket.com', port=443): Read timed out. (read timeout=2)"
326,78,MN,2711350,event,farmersmarket,1,,Chisago City Farmers Market,chisagolakes.org|https://chisagolakes.org| › Events,,https://chisagolakes.org/events/chisago-city-farmers-market/,chisagolakes.org,"The Chisago City Farmers market with weekly art in the park and bounce house is every Friday from July 8th to September 30th, 2022 from 2 to 6 pm at Moberg ...","September 30th, 2022",,,,,chisagolakes.org,bad,"HTTPSConnectionPool(host='chisagolakes.org', port=443): Read timed out. (read timeout=2)"
327,79,MN,2705068,event,farmersmarket,1,,Chisago City Farmers Market,Explore Minnesota|https://www.exploreminnesota.com| › event › chisago-...,,https://www.exploreminnesota.com/event/chisago-city-farmers-market/27633,www.exploreminnesota.com,"The Chisago City's Farmers Market will be back this year at Moberg Park, 10656 Railroad Ave. Shop the spring/summer's best produce and more local goods.",,,,,,exploreminnesota.com,good,
328,248,MN,2700676,individual,farmersmarket,1,,Chisago City Farmers Market,,Chisago City Farmers Market,http://www.chisagocityfarmersmarket.com/,www.chisagocityfarmersmarket.com,In-store shopping,,"Chisago City, MN · (651) 257-4162",Closed ⋅ Opens 2 PM Fri,"https://www.google.com//maps/dir//Chisago+City+Farmers+Market,+10656+Railroad+Ave,+Chisago+City,+MN+55013/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x52b2ec2db7c80b1d:0x322ceeb6efea042c?sa=X&ved=2ahUKEwj5rtDN7M6BAxXmnokEHclGATMQ48ADegQIERAA","https://www.google.com/search?sca_esv=569265910&tbs=lf:1,lf_ui:2&tbm=lcl&q=farmers+market+near+Alberta+city,+Minnesota&rflfq=1&num=10&sa=X&ved=2ahUKEwj5rtDN7M6BAxXmnokEHclGATMQjGp6BAgbEAE",chisagocityfarmersmarket.com,good,
329,1059,MN,2711350,website,farmersmarket,1,,Chisago City Farmers Market,Roadtrippers|https://maps.roadtrippers.com| › US › Minnesota,,https://maps.roadtrippers.com/us/chisago-city-mn/food-drink/chisago-city-farmers-market,maps.roadtrippers.com,"Learn more about this business on Yelp. 10656 Railroad Ave Chisago City, Minnesota, USA · (651) ...",,,,,,maps.roadtrippers.com,good,
330,1060,MN,2711350,website,farmersmarket,1,,Chisago City Farmers Market,Beyond the Nest|https://msp.beyondthenest.com| › content › chisago-cit...,,https://msp.beyondthenest.com/content/chisago-city-farmers-market-0,msp.beyondthenest.com,"The Chisago City's Farmers Market will be back this year at Moberg Park, 10656 Railroad Ave. Shop the Summer's best produce and more local goods.",,,,,,msp.beyondthenest.com,bad,"HTTPSConnectionPool(host='msp.beyondthenest.com', port=443): Read timed out. (read timeout=2)"
331,1061,MN,2711350,website,farmersmarket,1,,Chisago City Farmers Market,Kids About And About|https://msp.kidsoutandabout.com| › content › chisago-...,,https://msp.kidsoutandabout.com/content/chisago-city-farmers-market-0,msp.kidsoutandabout.com,"The Chisago City's Farmers Market will be back this year at Moberg Park, 10656 Railroad Ave. Shop the Summer's best produce and more local goods.",,,,,,msp.kidsoutandabout.com,bad,"HTTPSConnectionPool(host='msp.kidsoutandabout.com', port=443): Read timed out. (read timeout=2)"
332,499,MN,2711350,news,farmersmarket,1,,Chisago City Farmers Market - Twin Cities Things To Do,Star Tribune|https://www.startribune.com| › calendar › details › Chis...,,https://www.startribune.com/variety/things-to-do/calendar/details/chisago-city-farmers-market/12134137/2023-08-11t14,www.startribune.com,"10656 Railroad Av. Chisago City, MN. Directions. Price. Free.",,,,,,startribune.com,good,
333,1062,MN,2711350,website,farmersmarket,1,,"Chisago City Farmers Market Reviews, Ratings",Birdeye|https://reviews.birdeye.com| › chisago-city-farmers-ma...,,https://reviews.birdeye.com/chisago-city-farmers-market-149158927513649,reviews.birdeye.com,"47 customer reviews of Chisago City Farmers Market. One of the best Farmers Market, Retail business at 10656 Railroad Ave, Wyoming MN, 55013 United States.",,,,,,reviews.birdeye.com,good,
334,1063,MN,2711350,website,farmersmarket,1,,Chisago City Farmers Market volunteer opportunities,VolunteerMatch|https://www.volunteermatch.org| › search › org575172,,https://www.volunteermatch.org/search/org575172.jsp,www.volunteermatch.org,"The market is located in beautiful Moberg Park, Chisago City, MN, right across from City Hall. There is plenty of parking at the park and on the street. The ...",,,,,,volunteermatch.org,good,
335,80,MN,2756518,event,farmersmarket,1,,Circle Farmers Market | 8529 Rutledge Pike,upcomingevents.com|https://www.upcomingevents.com| › knoxville › events,,https://www.upcomingevents.com/knoxville/events/8529-rutledge-pike/circle-farmers-market-87040,www.upcomingevents.com,We are a community inspired market for small local family farms. We are proud to offer organic fresh from the farm goods the second Saturday May through October ...,,,,,,upcomingevents.com,good,
336,500,MN,2728394,news,farmersmarket,1,,City Center Farmers Market setting up Wednesday on Front Street,Mankato Free Press|https://www.mankatofreepress.com| › news › local_news,,https://www.mankatofreepress.com/news/local_news/city-center-farmers-market-setting-up-wednesday-on-front-street/article_77cbb86e-9755-11e8-8a72-5bf5ed47340b.html,www.mankatofreepress.com,"Minnesota River at Henderson MN19 affecting Le Sueur, Sibley and Scott Counties. ... Angry. 0. Tags. City Center · Agriculture · City Planning · Commerce ...",,,,,,mankatofreepress.com,good,
337,1458,MN,2711674,website,farmersmarket,1,,city farmers market,wsvwebshop.nl|https://wwsvseb.wsvwebshop.nl| › 7-x-3-x-11-x-2-x-1-...,,https://wwsvseb.wsvwebshop.nl/7-x-3-x-11-x-2-x-1-then-find-the-value-of-x-ciayz,wwsvseb.wsvwebshop.nl,"city farmers marketDale City Farmers Market. This great little market has nearly 50 vendors offering fresh produce, baked goods, jams, fresh-cut flowers, ...",,,,,,svseb.wsvwebshop.nl,bad,"HTTPSConnectionPool(host='wwsvseb.wsvwebshop.nl', port=443): Max retries exceeded with url: /7-x-3-x-11-x-2-x-1-then-find-the-value-of-x-ciayz (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001B4F130D990>: Failed to resolve 'wwsvseb.wsvwebshop.nl' ([Errno 11001] getaddrinfo failed)""))"
338,1576,MN,2758936,website - listings,farmersmarket,listings,should be 1,City Farmers' Markets,Cedar Rapids|https://www.cedar-rapids.org| › parks_and_recreation,,https://www.cedar-rapids.org/residents/parks_and_recreation/city_farmers_markets.php,www.cedar-rapids.org,The Cedar Rapids Parks and Recreation Department operates the Noelridge Farmers' Market at the corner of Council Street and Collins Road NE. Vendors lease ...,,,,,,cedar-rapids.org,good,
339,1064,MN,2753296,website,farmersmarket,1,,City Hall farmers market returns,Laredo Morning Times|https://www.lmtonline.com| › News,,https://www.lmtonline.com/news/houston-texas/article/city-hall-farmers-market-returns-12206760.php,www.lmtonline.com,The City Hall farmers market will return Wednesday with 25 vendors and nine food trucks after a heat- and hurricane-induced hiatus. Through Dec.,,,,,,lmtonline.com,bad,"HTTPSConnectionPool(host='www.lmtonline.com', port=443): Read timed out. (read timeout=2)"
340,501,MN,2724524,news,farmersmarket,1,,City of Goodview Farmers Market,Squarespace|https://static1.squarespace.com| › static › 2021+...,,https://static1.squarespace.com/static/5c06c9bb25bf0265141d16de/t/605e150101928d53c9722e5d/1616778497675/2021+fm+application.pdf,static1.squarespace.com,"foods (e.g., baked goods, jams and jellies, pickled items) must register with the Minnesota Department of. Agriculture.” Have you registered? (Circle) YES or NO.",,,,,,static1.squarespace.com,good,
341,1044,MN,2739392,website,farmersmarket,1,should be bad,CITY OF MAHNOMEN: Farmers market will be opening June 2 ...,nwminnesotanews.com|https://nwminnesotanews.com| › stories › 625015309-c...,,https://nwminnesotanews.com/stories/625015309-city-of-mahnomen-farmers-market-will-be-opening-june-2-2022,nwminnesotanews.com,"May 6, 2022 — City Of Mahnomen issued the following announcement on May 06. Woohoo! Farmers market will be opening June 2, 2022.","May 6, 2022",,,,,nwminnesotanews.com,bad,"HTTPSConnectionPool(host='nwminnesotanews.com', port=443): Read timed out."
342,502,MN,2743864,news,farmersmarket,1,,City of Moorhead farmers market season ends,The Concordian|http://theconcordian.org| › ...,,http://theconcordian.org/?p=14285,theconcordian.org,"Oct 7, 2021 — Every Tuesday from June 1 to September 28 the City of Moorhead allows vendors to sell produce and other homemade products. This seasonal event ...","Oct 7, 2021",,,,,theconcordian.org,good,
343,81,MN,2730842,event,farmersmarket,1,,City of Osseo :: Farmers Market,Discover OSSEO|https://www.discoverosseo.com| › event › farmers-mar...,,https://www.discoverosseo.com/event/farmers-market/,www.discoverosseo.com,"Located to the north side of Boerboom Veterans Park, 416 Central Ave, on 5th St NE between Central Avenue and 1st Ave NE.",,,,,,discoverosseo.com,good,
344,83,MN,2769970,event,farmersmarket,1,listing of website,City of White Bear Lake Farmer's Market,Manitou Days ||https://manitoudays.com| › event-calendar › city-of-wh...,,https://manitoudays.com/event-calendar/city-of-white-bear-lake-farmers-market-18/,manitoudays.com,"Oct 22, 2021 — City of White Bear Lake Farmer's Market ... Hometown Farmers Market with produce, flowers, bakery goods, sauces, honey, meats, salmon, mushrooms, ...","Oct 22, 2021",,,,,manitoudays.com,good,
345,82,MN,2711656,event,farmersmarket,1,,City of White Bear Lake Farmer's Market,Explore White Bear|https://explorewhitebear.org| › events › city-of-white-b...,,https://explorewhitebear.org/events/city-of-white-bear-lake-farmers-market/,explorewhitebear.org,"Hometown Farmers Market with produce, flowers, bakery goods, sauces, honey, meats, salmon, mushrooms, maple syrup, and unique specialty items.",,,,,,explorewhitebear.org,good,
346,84,MN,2769970,event,farmersmarket,1,,City of White Bear Lake Farmer's Market (Fridays),EventCrazy.com|https://www.eventcrazy.com| › events › details › 8525...,,https://www.eventcrazy.com/white-bear-lake-mn/events/details/852554-city-of-white-bear-lake-farmers-market-fridays,www.eventcrazy.com,"The Farmers' Market begins the last Friday in June and ends the last Friday in October from 8:00 a.m. - noon. A tradition since the 1970's, the Farmers' ...",,,,,,eventcrazy.com,bad,403 Client Error: Forbidden for url: https://www.eventcrazy.com/white-bear-lake-mn/events/details/852554-city-of-white-bear-lake-farmers-market-fridays
347,85,MN,2700172,event,farmersmarket,1,,Civic Center Farmers' Market,St. Louis County MN (.gov)|https://www.stlouiscountymn.gov| › programs-events,,https://www.stlouiscountymn.gov/departments-a-z/extension-office/programs-events/civic-center-farmers-market,www.stlouiscountymn.gov,There is free customer parking in front of the court house at designated meters. We plan to have 10-15 vendors. Expect produce and flowers. Home baked treats ...,,,,,,stlouiscountymn.gov,good,
348,1065,MN,2717000,website,farmersmarket,1,,Civic Center Farmers' Market,Duluth Aging Support|https://duluthagingsupport.org| › directory › civic-cent...,,https://duluthagingsupport.org/directory/civic-center-farmers-market/,duluthagingsupport.org,The market is located in the Civic Center area in front of the Duluth Courthouse. There will be free parking at designated parking meters near the Courthouse.,,,,,,duluthagingsupport.org,bad,"HTTPSConnectionPool(host='duluthagingsupport.org', port=443): Read timed out. (read timeout=2)"
349,503,MN,2717000,news,farmersmarket,1,,Civic Center Farmer's Market,Duluth Entertainment Convention Center|https://decc.org| › decc-wellness-calendar › civic-cente...,,https://decc.org/decc-wellness/decc-wellness-calendar/civic-center-farmers-market/,decc.org,"When: Every Thursday starting June 22nd, 2023 through September (except July 6th) ; Time: 11:00 am – 1:30 pm ; Where: Priley Circle, Duluth MN.","June 22nd, 2023",,,,,decc.org,good,
350,1066,MN,2719718,website,farmersmarket,1,,Civic Center Farmers' Market Now Open For The Season,"newsbreak.com|https://www.newsbreak.com| › Duluth, MN",,https://www.newsbreak.com/duluth-mn/3069105336201-civic-center-farmers-market-now-open-for-the-season,www.newsbreak.com,"Jun 23, 2023 — Civic Center Farmers' Market Now Open For The Season ; Superior, WI ; Esko, MN ; Saginaw, MN ; Saginaw, MN ; South Range, WI.","Jun 23, 2023",,,,,newsbreak.com,good,
351,1067,MN,2711836,website,farmersmarket,1,,Clement St. Farmers Market,Agricultural Institute of Marin|https://www.agriculturalinstitute.org| › clement-st,,https://www.agriculturalinstitute.org/clement-st,www.agriculturalinstitute.org,"The farmers market on Clement offers an abundance of fresh, seasonal produce, as well as an array of baked goods, fresh flowers, and hot foods. The Clement St.",,,,,,agriculturalinstitute.org,good,
352,1068,MN,2712124,website,farmersmarket,1,,Clontarf Farmers Market,Visit Dublin|https://www.visitdublin.com| › clontarf-farmers-market,,https://www.visitdublin.com/clontarf-farmers-market,www.visitdublin.com,"Clontarf Farmers Market is held every Sunday from 10am-4pm in Clontarf, County Dublin. Stall holders sell an array of artisan foodstuffs, cheeses, meats, ...",,,,,,visitdublin.com,good,
353,249,MN,2712412,individual,farmersmarket,1,,Cohasset Farmers Market - Home,Cohasset Farmers Market|,,https://cohassetfarmersmarket.net/,cohassetfarmersmarket.net,"Discover fresh, local produce, artisan goods, and community at the Cohasset Farmers Market. Experience the vibrant market atmosphere Thursdays all summer!",,,,,,cohassetfarmersmarket.net,good,
354,86,MN,2712484,event,farmersmarket,1,,Cold Spring Wednesday Farmers Market,EventCrazy.com|https://www.eventcrazy.com| › events › details › 8765...,,https://www.eventcrazy.com/cold-spring-mn/events/details/876542-cold-spring-wednesday-farmers-market,www.eventcrazy.com,Come out to the Cold Spring Farmers Market. Held on Wednesdays from 3pm-6pm in the parking lot of the Country Store in Cold Spring. Lots of Vendors.,,,,,,eventcrazy.com,bad,403 Client Error: Forbidden for url: https://www.eventcrazy.com/cold-spring-mn/events/details/876542-cold-spring-wednesday-farmers-market
